00TI               20251126                                                                                   
0601TIS8N       20260101000370100000005000 0800000000000010   
0601TIS8N       20260101000375100000005000 0800000000000010   
0601TIS8N       20260101000380100000005000 0800000000000010   
0601TIS8N       20260101000385100000005000 0800000000000010   
0601TIS8N       20260101000390100000005000 0800000000000010   
0601TIS8N       20260101000395100000005000 0800000000000010   
0601TIS8N       20260101000400100000005000 0800000000000010   
0601TIS8N       20260101000405100000005000 0800000000000010   
0601TIS8N       20260101000410100000005000 0800000000000010   
0601TIS8N       20260101000415100000005000 0800000000000010   
0601TIS8N       20260101000420100000005000 0800000000000010   
0601TIS8N       20260101000425100000005000 0800000000000010   
0601TIS8N       20260101000430100000005000 0800000000000010   
0601TIS8N       20260101000435100000005000 0800000000000010   
0601TIS8N       20260101000440100000005000 0800000000000010   
0601TIS8N       20260101000445100000005000 0800000000000000   
0601TIS8N       20260101000450100000005000 0800000000000000   
0601TIS8N       20260101000455100000005000 0800000000000000   
0601TIS8N       20260101000460100000005000 0800000000000000   
0601TIS8N       20260101000465100000005000 0800000000000000   
0601TIS8N       20260101000470100000005000 0800000000000000   
0601TIS8N       20260101000475100000005000 0800000000000000   
0601TIS8N       20260101000480100000005000 0800000000000000   
0601TIS8N       20260101000485100000005000 0800000000000000   
0601TIS8N       20260101000490100000005000 0800000000000000   
0601TIS8N       20260101000495100000005000 0800000000000000   
0601TIS8N       20260101000500100000005000 0800000000000000   
0601TIS8N       20260101000505100000005000 0800000000000000   
0601TIS8N       20260101000510100000005000 0800000000000000   
0601TIS8N       20260101000515100000005000 0800000000000000   
0601TIS8N       20260101000520100000005000 0800000000000000   
0601TIS8N       20260101000525100000005000 0800000000000000   
0601TIS8N       20260101000530100000005000 0800000000000000   
0601TIS8N       20260101000535100000005000 0800000000000000   
0601TIS8N       20260101000540100000005000 0800000000000000   
0601TIS8N       20260101000545100000005000 0800000000000000   
0601TIS8N       20260101000550100000005000 0800000000000000   
0601TIS8N       20260101000555100000005000 0800000000000000   
0601TIS8N       20260101000560100000005000 0800000000000000   
0601TIS8N       20260101000565100000005000 0800000000000000   
0601TIS8N       20260101000570100000005000 0800000000000000   
0601TIS8N       20260101000575100000005000 0800000000000000   
0601TIS8N       20260101000580100000005000 0800000000000000   
0601TIS8N       20260101000585100000005000 0800000000000000   
0601TIS8N       20260101000590100000005000 0800000000000000   
0601TIS8N       20260101000595100000005000 0800000000000000   
0601TIS8N       20260101000600100000005000 0800000000000000   
0601TIS8N       20260101000605100000005000 0800000000000000   
0601TIS8N       20260101000610100000005000 0800000000000000   
0601TIS8N       20260101000615100000005000 0800000000000000   
0601TIS8N       20260101000620100000005000 0800000000000000   
0601TIS8N       20260101000625100000005000 0800000000000000   
0601TIS8N       20260101000630100000005000 0800000000000000   
0601TIS8N       20260101000635100000005000 0800000000000000   
0601TIS8N       20260101000640100000005000 0800000000000000   
0601TIS8N       20260101000645100000005000 0800000000000000   
0601TIS8N       20260101000650100000005000 0800000000000000   
0601TIS8N       20260101000655100000005000 0800000000000000   
0601TIS8N       20260101000660100000005000 0800000000000000   
0601TIS8N       20260101000665100000005000 0800000000000000   
0601TIS8N       20260101000670100000005000 0800000000000000   
0601TIS8N       20260101000675100000005000 0800000000000000   
0601TIS8N       20260101000680100000005000 0800000000000000   
0601TIS8N       20260101000685100000005000 0800000000000000   
0601TIS8N       20260101000690100000005000 0800000000000000   
0601TIS8N       20260101000695100000005000 0800000000000000   
0601TIS8N       20260101000700100000005000 0800000000000000   
0601TIS8N       20260101000705100000005000 0800000000000000   
0601TIS8N       20260101000710100000005000 0800000000000000   
0601TIS8N       20260101000715100000005000 0800000000000000   
0601TIS8N       20260101000720100000005000 0800000000000000   
0601TIS8N       20260101000725100000005000 0800000000000000   
0601TIS8N       20260101000730100000005000 0800000000000000   
0601TIS8N       20260101000735100000005000 0800000000000000   
0601TIS8N       20260101000740100000005000 0800000000000000   
0601TIS8N       20260101000745100000005000 0800000000000000   
0601TIS8N       20260101000750100000005000 0800000000000000   
0601TIS8N       20260101000755100000005000 0800000000000000   
0601TIS8N       20260101000760100000005000 0800000000000000   
0601TIS8N       20260101000765100000005000 0800000000000000   
0601TIS8N       20260101000770100000005000 0800000000000000   
0601TIS8N       20260101000775100000005000 0800000000000000   
0601TIS8N       20260101000780100000005000 0800000000000000   
0601TIS8N       20260101000785100000005000 0800000000000000   
0601TIS8N       20260101000790100000005000 0800000000000000   
0601TIS8N       20260101000795100000005000 0800000000000000   
0601TIS8N       20260101000800100000005000 0800000000000000   
0601TIS8N       20260101000805100000005000 0800000000000000   
0601TIS8N       20260101000810100000005000 0800000000000000   
0601TIS8N       20260101000815100000005000 0800000000000000   
0601TIS8N       20260101000820100000005000 0800000000000000   
0601TIS8N       20260101000825100000005000 0800000000000000   
0601TIS8N       20260101000830100000005000 0800000000000000   
0601TIS8N       20260101000835100000005000 0800000000000000   
0601TIS8N       20260101000840100000005000 0800000000000000   
0601TIS8N       20260101000845100000005000 0800000000000000   
0601TIS8N       20260101000850100000005000 0800000000000000   
0601TIS8N       20260101000855100000005000 0800000000000000   
0601TIS8N       20260101000860100000005000 0800000000000000   
0601TIS8N       20260101000865100000005000 0800000000000000   
0601TIS8N       20260101000870100000005000 0800000000000000   
0601TIS8N       20260101000875100000005000 0800000000000000   
0601TIS8N       20260101000880100000005000 0800000000000000   
0601TIS8N       20260101000885100000005000 0800000000000000   
0601TIS8N       20260101000890100000005000 0800000000000000   
0601TIS8N       20260101000895100000005000 0800000000000000   
0601TIS8N       20260101000900100000005000 0800000000000000   
0601TIS8N       20260101000905100000005000 0800000000000000   
0601TIS8N       20260101000910100000005000 0800000000000000   
0601TIS8N       20260101000915100000005000 0800000000000000   
0601TIS8N       20260101000920100000005000 0800000000000000   
0601TIS8N       20260101000925100000005000 0800000000000000   
0601TIS8N       20260101000930100000005000 0800000000000000   
0601TIS8N       20260101000935100000005000 0800000000000000   
0601TIS8N       20260101000940100000005000 0800000000000000   
0601TIS8N       20260101000945100000005000 0800000000000000   
0601TIS8N       20260101000950100000005000 0800000000000000   
0601TIS8N       20260101000955100000005000 0800000000000000   
0601TIS8N       20260101000960100000005000 0800000000000000   
0601TIS8N       20260101000965100000005000 0800000000000000   
0601TIS8N       20260101000970100000005000 0800000000000000   
0601TIS8N       20260101000975100000005000 0800000000000000   
0601TIS8N       20260101000980100000005000 0800000000000000   
0601TIS8N       20260101000985100000005000 0800000000000000   
0601TIS8N       20260101000990100000005000 0800000000000000   
0601TIS8N       20260101000995100000005000 0800000000000000   
0601TIS8N       20260101001000100000005000 0800000000000000   
0601TIS8N       20260101001005100000005000 0800000000000000   
0601TIS8N       20260101001010100000005000 0800000000000000   
0601TIS8N       20260101001015100000005000 0800000000000000   
0601TIS8N       20260101001020100000005000 0800000000000000   
0601TIS8N       20260101001025100000005000 0800000000000000   
0601TIS8N       20260101001030100000005000 0800000000000000   
0601TIS8N       20260101001035100000005000 0800000000000000   
0601TIS8N       20260101001040100000005000 0800000000000000   
0601TIS8N       20260101001045100000005000 0800000000000000   
0601TIS8N       20260101001050100000005000 0800000000000000   
0601TIS8N       20260101001055100000005000 0800000000000000   
0601TIS8N       20260101001060100000005000 0800000000000000   
0601TIS8N       20260101001065100000005000 0800000000000000   
0601TIS8N       20260101001070100000005000 0800000000000000   
0601TIS8N       20260101001075100000005000 0800000000000000   
0601TIS8N       20260101001080100000005000 0800000000000000   
0601TIS8N       20260101001085100000005000 0800000000000000   
0601TIS8N       20260101001090100000005000 0800000000000000   
0601TIS8N       20260101001095100000005000 0800000000000000   
0601TIS8N       20260101001100100000005000 0800000000000000   
0601TIS8N       20260101001105100000005000 0800000000000000   
0601TIS8N       20260101001110100000005000 0800000000000000   
0601TIS8N       20260101001115100000005000 0800000000000000   
0601TIS8N       20260101001120100000005000 0800000000000000   
0601TIS8N       20260101001125100000005000 0800000000000000   
0601TIS8N       20260101001130100000005000 0800000000000000   
0601TIS8N       20260101001135100000005000 0800000000000000   
0601TIS8N       20260101001140100000005000 0800000000000000   
0601TIS8N       20260101001145100000005000 0800000000000000   
0601TIS8N       20260101001150100000005000 0800000000000010   
0601TIS8N       20260101001155100000005000 0800000000000010   
0601TIS8N       20260101001160100000005000 0800000000000010   
0601TIS8N       20260101001165100000005000 0800000000000010   
0601TIS8N       20260101001170100000005000 0800000000000020   
0601TIS8N       20260101001175100000005000 0800000000000020   
0601TIS8N       20260101001180100000005000 0800000000000020   
0601TIS8N       20260101001185100000005000 0800000000000020   
0601TIS8N       20260101001190100000005000 0800000000000030   
0601TIS8N       20260101001195100000005000 0800000000000030   
0601TIS8N       20260101001200100000005000 0800000000000030   
0601TIS8N       20260101001205100000005000 0800000000000030   
0601TIS8N       20260101001210100000005000 0800000000000040   
0601TIS8N       20260101001215100000005000 0800000000000040   
0601TIS8N       20260101001220100000005000 0800000000000040   
0601TIS8N       20260101001225100000005000 0800000000000040   
0601TIS8N       20260101001230100000005000 0800000000000040   
0601TIS8N       20260101001235100000005000 0800000000000040   
0601TIS8N       20260101001240100000005000 0800000000000040   
0601TIS8N       20260101001245100000005000 0800000000000040   
0601TIS8N       20260101001250100000005000 0800000000000040   
0601TIS8N       20260101001255100000005000 0800000000000040   
0601TIS8N       20260101001260100000005000 0800000000000040   
0601TIS8N       20260101001265100000005000 0800000000000040   
0601TIS8N       20260101001270100000005000 0800000000000050   
0601TIS8N       20260101001275100000005000 0800000000000050   
0601TIS8N       20260101001280100000005000 0800000000000050   
0601TIS8N       20260101001285100000005000 0800000000000050   
0601TIS8N       20260101001290100000005000 0800000000000050   
0601TIS8N       20260101001295100000005000 0800000000000060   
0601TIS8N       20260101001300100000005000 0800000000000060   
0601TIS8N       20260101001305100000005000 0800000000000060   
0601TIS8N       20260101001310100000005000 0800000000000060   
0601TIS8N       20260101001315100000005000 0800000000000070   
0601TIS8N       20260101001320100000005000 0800000000000070   
0601TIS8N       20260101001325100000005000 0800000000000070   
0601TIS8N       20260101001330100000005000 0800000000000070   
0601TIS8N       20260101001335100000005000 0800000000000070   
0601TIS8N       20260101001340100000005000 0800000000000070   
0601TIS8N       20260101001345100000005000 0800000000000080   
0601TIS8N       20260101001350100000005000 0800000000000080   
0601TIS8N       20260101001355100000005000 0800000000000080   
0601TIS8N       20260101001360100000005000 0800000000000080   
0601TIS8N       20260101001365100000005000 0800000000000080   
0601TIS8N       20260101001370100000005000 0800000000000080   
0601TIS8N       20260101001375100000005000 0800000000000090   
0601TIS8N       20260101001380100000005000 0800000000000090   
0601TIS8N       20260101001385100000005000 0800000000000090   
0601TIS8N       20260101001390100000005000 0800000000000100   
0601TIS8N       20260101001395100000005000 0800000000000100   
0601TIS8N       20260101001400100000005000 0800000000000100   
0601TIS8N       20260101001405100000005000 0800000000000110   
0601TIS8N       20260101001410100000005000 0800000000000110   
0601TIS8N       20260101001415100000005000 0800000000000110   
0601TIS8N       20260101001420100000005000 0800000000000120   
0601TIS8N       20260101001425100000005000 0800000000000120   
0601TIS8N       20260101001430100000005000 0800000000000120   
0601TIS8N       20260101001435100000005000 0800000000000120   
0601TIS8N       20260101001440100000005000 0800000000000120   
0601TIS8N       20260101001445100000005000 0800000000000130   
0601TIS8N       20260101001450100000005000 0800000000000130   
0601TIS8N       20260101001455100000005000 0800000000000130   
0601TIS8N       20260101001460100000005000 0800000000000140   
0601TIS8N       20260101001465100000005000 0800000000000140   
0601TIS8N       20260101001470100000005000 0800000000000140   
0601TIS8N       20260101001475100000005000 0800000000000150   
0601TIS8N       20260101001480100000005000 0800000000000150   
0601TIS8N       20260101001485100000005000 0800000000000160   
0601TIS8N       20260101001490100000005000 0800000000000160   
0601TIS8N       20260101001495100000005000 0800000000000160   
0601TIS8N       20260101001500100000005000 0800000000000160   
0601TIS8N       20260101001505100000005000 0800000000000160   
0601TIS8N       20260101001510100000005000 0800000000000160   
0601TIS8N       20260101001515100000005000 0800000000000170   
0601TIS8N       20260101001520100000005000 0800000000000170   
0601TIS8N       20260101001525100000005000 0800000000000170   
0601TIS8N       20260101001530100000005000 0800000000000180   
0601TIS8N       20260101001535100000005000 0800000000000180   
0601TIS8N       20260101001540100000005000 0800000000000190   
0601TIS8N       20260101001545100000005000 0800000000000190   
0601TIS8N       20260101001550100000005000 0800000000000200   
0601TIS8N       20260101001555100000005000 0800000000000200   
0601TIS8N       20260101001560100000005000 0800000000000200   
0601TIS8N       20260101001565100000005000 0800000000000200   
0601TIS8N       20260101001570100000005000 0800000000000200   
0601TIS8N       20260101001575100000005000 0800000000000210   
0601TIS8N       20260101001580100000005000 0800000000000210   
0601TIS8N       20260101001585100000005000 0800000000000210   
0601TIS8N       20260101001590100000005000 0800000000000220   
0601TIS8N       20260101001595100000005000 0800000000000220   
0601TIS8N       20260101001600100000005000 0800000000000230   
0601TIS8N       20260101001605100000005000 0800000000000230   
0601TIS8N       20260101001610100000005000 0800000000000240   
0601TIS8N       20260101001615100000005000 0800000000000240   
0601TIS8N       20260101001620100000005000 0800000000000240   
0601TIS8N       20260101001625100000005000 0800000000000240   
0601TIS8N       20260101001630100000005000 0800000000000240   
0601TIS8N       20260101001635100000005000 0800000000000250   
0601TIS8N       20260101001640100000005000 0800000000000250   
0601TIS8N       20260101001645100000005000 0800000000000250   
0601TIS8N       20260101001650100000005000 0800000000000260   
0601TIS8N       20260101001655100000005000 0800000000000260   
0601TIS8N       20260101001660100000005000 0800000000000260   
0601TIS8N       20260101001665100000005000 0800000000000270   
0601TIS8N       20260101001670100000005000 0800000000000270   
0601TIS8N       20260101001675100000005000 0800000000000280   
0601TIS8N       20260101001680100000005000 0800000000000280   
0601TIS8N       20260101001685100000005000 0800000000000280   
0601TIS8N       20260101001690100000005000 0800000000000280   
0601TIS8N       20260101001695100000005000 0800000000000280   
0601TIS8N       20260101001700100000005000 0800000000000280   
0601TIS8N       20260101001705100000005000 0800000000000290   
0601TIS8N       20260101001710100000005000 0800000000000290   
0601TIS8N       20260101001715100000005000 0800000000000300   
0601TIS8N       20260101001720100000005000 0800000000000300   
0601TIS8N       20260101001725100000005000 0800000000000300   
0601TIS8N       20260101001730100000005000 0800000000000310   
0601TIS8N       20260101001735100000005000 0800000000000310   
0601TIS8N       20260101001740100000005000 0800000000000320   
0601TIS8N       20260101001745100000005000 0800000000000320   
0601TIS8N       20260101001750100000005000 0800000000000320   
0601TIS8N       20260101001755100000005000 0800000000000320   
0601TIS8N       20260101001760100000005000 0800000000000330   
0601TIS8N       20260101001765100000005000 0800000000000330   
0601TIS8N       20260101001770100000005000 0800000000000340   
0601TIS8N       20260101001775100000005000 0800000000000340   
0601TIS8N       20260101001780100000005000 0800000000000350   
0601TIS8N       20260101001785100000005000 0800000000000350   
0601TIS8N       20260101001790100000005000 0800000000000360   
0601TIS8N       20260101001795100000005000 0800000000000360   
0601TIS8N       20260101001800100000005000 0800000000000360   
0601TIS8N       20260101001805100000005000 0800000000000360   
0601TIS8N       20260101001810100000005000 0800000000000370   
0601TIS8N       20260101001815100000005000 0800000000000370   
0601TIS8N       20260101001820100000005000 0800000000000380   
0601TIS8N       20260101001825100000005000 0800000000000390   
0601TIS8N       20260101001830100000005000 0800000000000390   
0601TIS8N       20260101001835100000005000 0800000000000400   
0601TIS8N       20260101001840100000005000 0800000000000400   
0601TIS8N       20260101001845100000005000 0800000000000400   
0601TIS8N       20260101001850100000005000 0800000000000400   
0601TIS8N       20260101001855100000005000 0800000000000410   
0601TIS8N       20260101001860100000005000 0800000000000410   
0601TIS8N       20260101001865100000005000 0800000000000420   
0601TIS8N       20260101001870100000005000 0800000000000420   
0601TIS8N       20260101001875100000005000 0800000000000430   
0601TIS8N       20260101001880100000005000 0800000000000440   
0601TIS8N       20260101001885100000005000 0800000000000440   
0601TIS8N       20260101001890100000005000 0800000000000440   
0601TIS8N       20260101001895100000005000 0800000000000440   
0601TIS8N       20260101001900100000005000 0800000000000450   
0601TIS8N       20260101001905100000005000 0800000000000450   
0601TIS8N       20260101001910100000005000 0800000000000460   
0601TIS8N       20260101001915100000005000 0800000000000460   
0601TIS8N       20260101001920100000005000 0800000000000470   
0601TIS8N       20260101001925100000005000 0800000000000470   
0601TIS8N       20260101001930100000005000 0800000000000480   
0601TIS8N       20260101001935100000005000 0800000000000480   
0601TIS8N       20260101001940100000005000 0800000000000480   
0601TIS8N       20260101001945100000005000 0800000000000480   
0601TIS8N       20260101001950100000005000 0800000000000490   
0601TIS8N       20260101001955100000005000 0800000000000490   
0601TIS8N       20260101001960100000005000 0800000000000500   
0601TIS8N       20260101001965100000005000 0800000000000500   
0601TIS8N       20260101001970100000005000 0800000000000510   
0601TIS8N       20260101001975100000005000 0800000000000510   
0601TIS8N       20260101001980100000005000 0800000000000520   
0601TIS8N       20260101001985100000005000 0800000000000520   
0601TIS8N       20260101001990100000005000 0800000000000520   
0601TIS8N       20260101001995100000005000 0800000000000530   
0601TIS8N       20260101002000100000005000 0800000000000530   
0601TIS8N       20260101002005100000005000 0800000000000540   
0601TIS8N       20260101002010100000005000 0800000000000540   
0601TIS8N       20260101002015100000005000 0800000000000550   
0601TIS8N       20260101002020100000005000 0800000000000550   
0601TIS8N       20260101002025100000005000 0800000000000560   
0601TIS8N       20260101002030100000005000 0800000000000560   
0601TIS8N       20260101002035100000005000 0800000000000560   
0601TIS8N       20260101002040100000005000 0800000000000560   
0601TIS8N       20260101002045100000005000 0800000000000570   
0601TIS8N       20260101002050100000005000 0800000000000570   
0601TIS8N       20260101002055100000005000 0800000000000580   
0601TIS8N       20260101002060100000005000 0800000000000580   
0601TIS8N       20260101002065100000005000 0800000000000590   
0601TIS8N       20260101002070100000005000 0800000000000590   
0601TIS8N       20260101002075100000005000 0800000000000600   
0601TIS8N       20260101002080100000005000 0800000000000600   
0601TIS8N       20260101002085100000005000 0800000000000600   
0601TIS8N       20260101002090100000005000 0800000000000600   
0601TIS8N       20260101002095100000005000 0800000000000600   
0601TIS8N       20260101002100100000005000 0800000000000610   
0601TIS8N       20260101002105100000005000 0800000000000610   
0601TIS8N       20260101002110100000005000 0800000000000620   
0601TIS8N       20260101002115100000005000 0800000000000620   
0601TIS8N       20260101002120100000005000 0800000000000630   
0601TIS8N       20260101002125100000005000 0800000000000630   
0601TIS8N       20260101002130100000005000 0800000000000640   
0601TIS8N       20260101002135100000005000 0800000000000640   
0601TIS8N       20260101002140100000005000 0800000000000640   
0601TIS8N       20260101002145100000005000 0800000000000640   
0601TIS8N       20260101002150100000005000 0800000000000650   
0601TIS8N       20260101002155100000005000 0800000000000650   
0601TIS8N       20260101002160100000005000 0800000000000660   
0601TIS8N       20260101002165100000005000 0800000000000660   
0601TIS8N       20260101002170100000005000 0800000000000670   
0601TIS8N       20260101002175100000005000 0800000000000670   
0601TIS8N       20260101002180100000005000 0800000000000680   
0601TIS8N       20260101002185100000005000 0800000000000680   
0601TIS8N       20260101002190100000005000 0800000000000680   
0601TIS8N       20260101002195100000005000 0800000000000680   
0601TIS8N       20260101002200100000005000 0800000000000690   
0601TIS8N       20260101002205100000005000 0800000000000690   
0601TIS8N       20260101002210100000005000 0800000000000700   
0601TIS8N       20260101002215100000005000 0800000000000700   
0601TIS8N       20260101002220100000005000 0800000000000710   
0601TIS8N       20260101002225100000005000 0800000000000710   
0601TIS8N       20260101002230100000005000 0800000000000720   
0601TIS8N       20260101002235100000005000 0800000000000720   
0601TIS8N       20260101002240100000005000 0800000000000720   
0601TIS8N       20260101002245100000005000 0800000000000720   
0601TIS8N       20260101002250100000005000 0800000000000720   
0601TIS8N       20260101002255100000005000 0800000000000730   
0601TIS8N       20260101002260100000005000 0800000000000730   
0601TIS8N       20260101002265100000005000 0800000000000740   
0601TIS8N       20260101002270100000005000 0800000000000740   
0601TIS8N       20260101002275100000005000 0800000000000750   
0601TIS8N       20260101002280100000005000 0800000000000750   
0601TIS8N       20260101002285100000005000 0800000000000760   
0601TIS8N       20260101002290100000005000 0800000000000760   
0601TIS8N       20260101002295100000005000 0800000000000760   
0601TIS8N       20260101002300100000005000 0800000000000760   
0601TIS8N       20260101002305100000005000 0800000000000770   
0601TIS8N       20260101002310100000005000 0800000000000770   
0601TIS8N       20260101002315100000005000 0800000000000780   
0601TIS8N       20260101002320100000005000 0800000000000780   
0601TIS8N       20260101002325100000005000 0800000000000790   
0601TIS8N       20260101002330100000005000 0800000000000790   
0601TIS8N       20260101002335100000005000 0800000000000790   
0601TIS8N       20260101002340100000005000 0800000000000800   
0601TIS8N       20260101002345100000005000 0800000000000800   
0601TIS8N       20260101002350100000005000 0800000000000800   
0601TIS8N       20260101002355100000005000 0800000000000800   
0601TIS8N       20260101002360100000005000 0800000000000810   
0601TIS8N       20260101002365100000005000 0800000000000810   
0601TIS8N       20260101002370100000005000 0800000000000820   
0601TIS8N       20260101002375100000005000 0800000000000820   
0601TIS8N       20260101002380100000005000 0800000000000830   
0601TIS8N       20260101002385100000005000 0800000000000830   
0601TIS8N       20260101002390100000005000 0800000000000830   
0601TIS8N       20260101002395100000005000 0800000000000840   
0601TIS8N       20260101002400100000005000 0800000000000840   
0601TIS8N       20260101002405100000005000 0800000000000840   
0601TIS8N       20260101002410100000005000 0800000000000840   
0601TIS8N       20260101002415100000005000 0800000000000850   
0601TIS8N       20260101002420100000005000 0800000000000850   
0601TIS8N       20260101002425100000005000 0800000000000860   
0601TIS8N       20260101002430100000005000 0800000000000860   
0601TIS8N       20260101002435100000005000 0800000000000860   
0601TIS8N       20260101002440100000005000 0800000000000870   
0601TIS8N       20260101002445100000005000 0800000000000870   
0601TIS8N       20260101002450100000005000 0800000000000880   
0601TIS8N       20260101002455100000005000 0800000000000880   
0601TIS8N       20260101002460100000005000 0800000000000880   
0601TIS8N       20260101002465100000005000 0800000000000880   
0601TIS8N       20260101002470100000005000 0800000000000880   
0601TIS8N       20260101002475100000005000 0800000000000890   
0601TIS8N       20260101002480100000005000 0800000000000890   
0601TIS8N       20260101002485100000005000 0800000000000900   
0601TIS8N       20260101002490100000005000 0800000000000900   
0601TIS8N       20260101002495100000005000 0800000000000900   
0601TIS8N       20260101002500100000005000 0800000000000910   
0601TIS8N       20260101002505100000005000 0800000000000910   
0601TIS8N       20260101002510100000005000 0800000000000920   
0601TIS8N       20260101002515100000005000 0800000000000920   
0601TIS8N       20260101002520100000005000 0800000000000920   
0601TIS8N       20260101002525100000005000 0800000000000920   
0601TIS8N       20260101002530100000005000 0800000000000920   
0601TIS8N       20260101002535100000005000 0800000000000930   
0601TIS8N       20260101002540100000005000 0800000000000930   
0601TIS8N       20260101002545100000005000 0800000000000930   
0601TIS8N       20260101002550100000005000 0800000000000940   
0601TIS8N       20260101002555100000005000 0800000000000940   
0601TIS8N       20260101002560100000005000 0800000000000950   
0601TIS8N       20260101002565100000005000 0800000000000950   
0601TIS8N       20260101002570100000005000 0800000000000950   
0601TIS8N       20260101002575100000005000 0800000000000960   
0601TIS8N       20260101002580100000005000 0800000000000960   
0601TIS8N       20260101002585100000005000 0800000000000960   
0601TIS8N       20260101002590100000005000 0800000000000960   
0601TIS8N       20260101002595100000005000 0800000000000960   
0601TIS8N       20260101002600100000005000 0800000000000970   
0601TIS8N       20260101002605100000005000 0800000000000970   
0601TIS8N       20260101002610100000005000 0800000000000970   
0601TIS8N       20260101002615100000005000 0800000000000980   
0601TIS8N       20260101002620100000005000 0800000000000980   
0601TIS8N       20260101002625100000005000 0800000000000990   
0601TIS8N       20260101002630100000005000 0800000000000990   
0601TIS8N       20260101002635100000005000 0800000000000990   
0601TIS8N       20260101002640100000005000 0800000000001000   
0601TIS8N       20260101002645100000005000 0800000000001000   
0601TIS8N       20260101002650100000005000 0800000000001000   
0601TIS8N       20260101002655100000005000 0800000000001000   
0601TIS8N       20260101002660100000005000 0800000000001000   
0601TIS8N       20260101002665100000005000 0800000000001000   
0601TIS8N       20260101002670100000005000 0800000000001010   
0601TIS8N       20260101002675100000005000 0800000000001010   
0601TIS8N       20260101002680100000005000 0800000000001010   
0601TIS8N       20260101002685100000005000 0800000000001020   
0601TIS8N       20260101002690100000005000 0800000000001020   
0601TIS8N       20260101002695100000005000 0800000000001030   
0601TIS8N       20260101002700100000005000 0800000000001030   
0601TIS8N       20260101002705100000005000 0800000000001030   
0601TIS8N       20260101002710100000005000 0800000000001040   
0601TIS8N       20260101002715100000005000 0800000000001040   
0601TIS8N       20260101002720100000005000 0800000000001040   
0601TIS8N       20260101002725100000005000 0800000000001040   
0601TIS8N       20260101002730100000005000 0800000000001040   
0601TIS8N       20260101002735100000005000 0800000000001050   
0601TIS8N       20260101002740100000005000 0800000000001050   
0601TIS8N       20260101002745100000005000 0800000000001050   
0601TIS8N       20260101002750100000005000 0800000000001060   
0601TIS8N       20260101002755100000005000 0800000000001060   
0601TIS8N       20260101002760100000005000 0800000000001060   
0601TIS8N       20260101002765100000005000 0800000000001070   
0601TIS8N       20260101002770100000005000 0800000000001070   
0601TIS8N       20260101002775100000005000 0800000000001070   
0601TIS8N       20260101002780100000005000 0800000000001080   
0601TIS8N       20260101002785100000005000 0800000000001080   
0601TIS8N       20260101002790100000005000 0800000000001080   
0601TIS8N       20260101002795100000005000 0800000000001080   
0601TIS8N       20260101002800100000005000 0800000000001080   
0601TIS8N       20260101002805100000005000 0800000000001090   
0601TIS8N       20260101002810100000005000 0800000000001090   
0601TIS8N       20260101002815100000005000 0800000000001090   
0601TIS8N       20260101002820100000005000 0800000000001100   
0601TIS8N       20260101002825100000005000 0800000000001100   
0601TIS8N       20260101002830100000005000 0800000000001100   
0601TIS8N       20260101002835100000005000 0800000000001110   
0601TIS8N       20260101002840100000005000 0800000000001110   
0601TIS8N       20260101002845100000005000 0800000000001110   
0601TIS8N       20260101002850100000005000 0800000000001120   
0601TIS8N       20260101002855100000005000 0800000000001120   
0601TIS8N       20260101002860100000005000 0800000000001120   
0601TIS8N       20260101002865100000005000 0800000000001120   
0601TIS8N       20260101002870100000005000 0800000000001120   
0601TIS8N       20260101002875100000005000 0800000000001120   
0601TIS8N       20260101002880100000005000 0800000000001130   
0601TIS8N       20260101002885100000005000 0800000000001130   
0601TIS8N       20260101002890100000005000 0800000000001130   
0601TIS8N       20260101002895100000005000 0800000000001140   
0601TIS8N       20260101002900100000005000 0800000000001140   
0601TIS8N       20260101002905100000005000 0800000000001140   
0601TIS8N       20260101002910100000005000 0800000000001140   
0601TIS8N       20260101002915100000005000 0800000000001150   
0601TIS8N       20260101002920100000005000 0800000000001150   
0601TIS8N       20260101002925100000005000 0800000000001150   
0601TIS8N       20260101002930100000005000 0800000000001160   
0601TIS8N       20260101002935100000005000 0800000000001160   
0601TIS8N       20260101002940100000005000 0800000000001160   
0601TIS8N       20260101002945100000005000 0800000000001160   
0601TIS8N       20260101002950100000005000 0800000000001160   
0601TIS8N       20260101002955100000005000 0800000000001160   
0601TIS8N       20260101002960100000005000 0800000000001170   
0601TIS8N       20260101002965100000005000 0800000000001170   
0601TIS8N       20260101002970100000005000 0800000000001170   
0601TIS8N       20260101002975100000005000 0800000000001180   
0601TIS8N       20260101002980100000005000 0800000000001180   
0601TIS8N       20260101002985100000005000 0800000000001180   
0601TIS8N       20260101002990100000005000 0800000000001190   
0601TIS8N       20260101002995100000005000 0800000000001190   
0601TIS8N       20260101003000100000005000 0800000000001190   
0601TIS8N       20260101003005100000005000 0800000000001190   
0601TIS8N       20260101003010100000005000 0800000000001200   
0601TIS8N       20260101003015100000005000 0800000000001200   
0601TIS8N       20260101003020100000005000 0800000000001200   
0601TIS8N       20260101003025100000005000 0800000000001200   
0601TIS8N       20260101003030100000005000 0800000000001200   
0601TIS8N       20260101003035100000005000 0800000000001200   
0601TIS8N       20260101003040100000005000 0800000000001210   
0601TIS8N       20260101003045100000005000 0800000000001210   
0601TIS8N       20260101003050100000005000 0800000000001210   
