00TI               20231221                                                                                   
0601TIS8N       20240101009470100000005000 0800000000002350   
0601TIS8N       20240101009475100000005000 0800000000002350   
0601TIS8N       20240101009480100000005000 0800000000002350   
0601TIS8N       20240101009485100000005000 0800000000002350   
0601TIS8N       20240101009490100000005000 0800000000002350   
0601TIS8N       20240101009495100000005000 0800000000002350   
0601TIS8N       20240101009500100000005000 0800000000002350   
0601TIS8N       20240101009505100000005000 0800000000002350   
0601TIS8N       20240101009510100000005000 0800000000002350   
0601TIS8N       20240101009515100000005000 0800000000002360   
0601TIS8N       20240101009520100000005000 0800000000002360   
0601TIS8N       20240101009525100000005000 0800000000002360   
0601TIS8N       20240101009530100000005000 0800000000002360   
0601TIS8N       20240101009535100000005000 0800000000002360   
0601TIS8N       20240101009540100000005000 0800000000002360   
0601TIS8N       20240101009545100000005000 0800000000002360   
0601TIS8N       20240101009550100000005000 0800000000002360   
0601TIS8N       20240101009555100000005000 0800000000002360   
0601TIS8N       20240101009560100000005000 0800000000002360   
0601TIS8N       20240101009565100000005000 0800000000002360   
0601TIS8N       20240101009570100000005000 0800000000002360   
0601TIS8N       20240101009575100000005000 0800000000002360   
0601TIS8N       20240101009580100000005000 0800000000002360   
0601TIS8N       20240101009585100000005000 0800000000002360   
0601TIS8N       20240101009590100000005000 0800000000002360   
0601TIS8N       20240101009595100000005000 0800000000002360   
0601TIS8N       20240101009600100000005000 0800000000002360   
0601TIS8N       20240101009605100000005000 0800000000002360   
0601TIS8N       20240101009610100000005000 0800000000002360   
0601TIS8N       20240101009615100000005000 0800000000002360   
0601TIS8N       20240101009620100000005000 0800000000002360   
0601TIS8N       20240101009625100000005000 0800000000002360   
0601TIS8N       20240101009630100000005000 0800000000002360   
0601TIS8N       20240101009635100000005000 0800000000002360   
0601TIS8N       20240101009640100000005000 0800000000002360   
0601TIS8N       20240101009645100000005000 0800000000002360   
0601TIS8N       20240101009650100000005000 0800000000002360   
0601TIS8N       20240101009655100000005000 0800000000002360   
0601TIS8N       20240101009660100000005000 0800000000002360   
0601TIS8N       20240101009665100000005000 0800000000002360   
0601TIS8N       20240101009670100000005000 0800000000002360   
0601TIS8N       20240101009675100000005000 0800000000002360   
0601TIS8N       20240101009680100000005000 0800000000002360   
0601TIS8N       20240101009685100000005000 0800000000002360   
0601TIS8N       20240101009690100000005000 0800000000002360   
0601TIS8N       20240101009695100000005000 0800000000002360   
0601TIS8N       20240101009700100000005000 0800000000002360   
0601TIS8N       20240101009705100000005000 0800000000002360   
0601TIS8N       20240101009710100000005000 0800000000002360   
0601TIS8N       20240101009715100000005000 0800000000002360   
0601TIS8N       20240101009720100000005000 0800000000002360   
0601TIS8N       20240101009725100000005000 0800000000002360   
0601TIS8N       20240101009730100000005000 0800000000002360   
0601TIS8N       20240101009735100000005000 0800000000002360   
0601TIS8N       20240101009740100000005000 0800000000002360   
0601TIS8N       20240101009745100000005000 0800000000002360   
0601TIS8N       20240101009750100000005000 0800000000002360   
0601TIS8N       20240101009755100000005000 0800000000002360   
0601TIS8N       20240101009760100000005000 0800000000002360   
0601TIS8N       20240101009765100000005000 0800000000002360   
0601TIS8N       20240101009770100000005000 0800000000002360   
0601TIS8N       20240101009775100000005000 0800000000002360   
0601TIS8N       20240101009780100000005000 0800000000002360   
0601TIS8N       20240101009785100000005000 0800000000002360   
0601TIS8N       20240101009790100000005000 0800000000002360   
0601TIS8N       20240101009795100000005000 0800000000002360   
0601TIS8N       20240101009800100000005000 0800000000002360   
0601TIS8N       20240101009805100000005000 0800000000002360   
0601TIS8N       20240101009810100000005000 0800000000002360   
0601TIS8N       20240101009815100000005000 0800000000002360   
0601TIS8N       20240101009820100000005000 0800000000002360   
0601TIS8N       20240101009825100000005000 0800000000002370   
0601TIS8N       20240101009830100000005000 0800000000002370   
0601TIS8N       20240101009835100000005000 0800000000002370   
0601TIS8N       20240101009840100000005000 0800000000002370   
0601TIS8N       20240101009845100000005000 0800000000002370   
0601TIS8N       20240101009850100000005000 0800000000002370   
0601TIS8N       20240101009855100000005000 0800000000002370   
0601TIS8N       20240101009860100000005000 0800000000002370   
0601TIS8N       20240101009865100000005000 0800000000002370   
0601TIS8N       20240101009870100000005000 0800000000002370   
0601TIS8N       20240101009875100000005000 0800000000002370   
0601TIS8N       20240101009880100000005000 0800000000002370   
0601TIS8N       20240101009885100000005000 0800000000002370   
0601TIS8N       20240101009890100000005000 0800000000002370   
0601TIS8N       20240101009895100000005000 0800000000002370   
0601TIS8N       20240101009900100000005000 0800000000002370   
0601TIS8N       20240101009905100000005000 0800000000002370   
0601TIS8N       20240101009910100000005000 0800000000002370   
0601TIS8N       20240101009915100000005000 0800000000002370   
0601TIS8N       20240101009920100000005000 0800000000002370   
0601TIS8N       20240101009925100000005000 0800000000002370   
0601TIS8N       20240101009930100000005000 0800000000002370   
0601TIS8N       20240101009935100000005000 0800000000002370   
0601TIS8N       20240101009940100000005000 0800000000002370   
0601TIS8N       20240101009945100000005000 0800000000002370   
0601TIS8N       20240101009950100000005000 0800000000002370   
0601TIS8N       20240101009955100000005000 0800000000002370   
0601TIS8N       20240101009960100000005000 0800000000002370   
0601TIS8N       20240101009965100000005000 0800000000002370   
0601TIS8N       20240101009970100000005000 0800000000002370   
0601TIS8N       20240101009975100000005000 0800000000002370   
0601TIS8N       20240101009980100000005000 0800000000002370   
0601TIS8N       20240101009985100000005000 0800000000002370   
0601TIS8N       20240101009990100000005000 0800000000002380   
0601TIS8N       20240101009995100000005000 0800000000002380   
0601TIS9N       20240101000000100000025000 0900000000000240   
0601TIS9N       20240101000025100000005000 0900000000000190   
0601TIS9N       20240101000030100000005000 0900000000000160   
0601TIS9N       20240101000035100000005000 0900000000000140   
0601TIS9N       20240101000040100000005000 0900000000000120   
0601TIS9N       20240101000045100000005000 0900000000000110   
0601TIS9N       20240101000050100000005000 0900000000000100   
0601TIS9N       20240101000055100000005000 0900000000000090   
0601TIS9N       20240101000060100000005000 0900000000000080   
0601TIS9N       20240101000065100000005000 0900000000000080   
0601TIS9N       20240101000070100000005000 0900000000000070   
0601TIS9N       20240101000075100000005000 0900000000000070   
0601TIS9N       20240101000080100000005000 0900000000000060   
0601TIS9N       20240101000085100000005000 0900000000000060   
0601TIS9N       20240101000090100000005000 0900000000000050   
0601TIS9N       20240101000095100000005000 0900000000000050   
0601TIS9N       20240101000100100000005000 0900000000000050   
0601TIS9N       20240101000105100000005000 0900000000000040   
0601TIS9N       20240101000110100000005000 0900000000000040   
0601TIS9N       20240101000115100000005000 0900000000000040   
0601TIS9N       20240101000120100000005000 0900000000000040   
0601TIS9N       20240101000125100000005000 0900000000000040   
0601TIS9N       20240101000130100000005000 0900000000000040   
0601TIS9N       20240101000135100000005000 0900000000000040   
0601TIS9N       20240101000140100000005000 0900000000000040   
0601TIS9N       20240101000145100000005000 0900000000000040   
0601TIS9N       20240101000150100000005000 0900000000000030   
0601TIS9N       20240101000155100000005000 0900000000000030   
0601TIS9N       20240101000160100000005000 0900000000000030   
0601TIS9N       20240101000165100000005000 0900000000000030   
0601TIS9N       20240101000170100000005000 0900000000000030   
0601TIS9N       20240101000175100000005000 0900000000000030   
0601TIS9N       20240101000180100000005000 0900000000000030   
0601TIS9N       20240101000185100000005000 0900000000000030   
0601TIS9N       20240101000190100000005000 0900000000000020   
0601TIS9N       20240101000195100000005000 0900000000000020   
0601TIS9N       20240101000200100000005000 0900000000000020   
0601TIS9N       20240101000205100000005000 0900000000000020   
0601TIS9N       20240101000210100000005000 0900000000000020   
0601TIS9N       20240101000215100000005000 0900000000000020   
0601TIS9N       20240101000220100000005000 0900000000000020   
0601TIS9N       20240101000225100000005000 0900000000000020   
0601TIS9N       20240101000230100000005000 0900000000000020   
0601TIS9N       20240101000235100000005000 0900000000000020   
0601TIS9N       20240101000240100000005000 0900000000000020   
0601TIS9N       20240101000245100000005000 0900000000000020   
0601TIS9N       20240101000250100000005000 0900000000000020   
0601TIS9N       20240101000255100000005000 0900000000000020   
0601TIS9N       20240101000260100000005000 0900000000000020   
0601TIS9N       20240101000265100000005000 0900000000000010   
0601TIS9N       20240101000270100000005000 0900000000000010   
0601TIS9N       20240101000275100000005000 0900000000000010   
0601TIS9N       20240101000280100000005000 0900000000000010   
0601TIS9N       20240101000285100000005000 0900000000000010   
0601TIS9N       20240101000290100000005000 0900000000000010   
0601TIS9N       20240101000295100000005000 0900000000000010   
0601TIS9N       20240101000300100000005000 0900000000000010   
0601TIS9N       20240101000305100000005000 0900000000000010   
0601TIS9N       20240101000310100000005000 0900000000000010   
0601TIS9N       20240101000315100000005000 0900000000000010   
0601TIS9N       20240101000320100000005000 0900000000000010   
0601TIS9N       20240101000325100000005000 0900000000000010   
0601TIS9N       20240101000330100000005000 0900000000000010   
0601TIS9N       20240101000335100000005000 0900000000000010   
0601TIS9N       20240101000340100000005000 0900000000000010   
0601TIS9N       20240101000345100000005000 0900000000000010   
0601TIS9N       20240101000350100000005000 0900000000000010   
0601TIS9N       20240101000355100000005000 0900000000000010   
0601TIS9N       20240101000360100000005000 0900000000000010   
0601TIS9N       20240101000365100000005000 0900000000000010   
0601TIS9N       20240101000370100000005000 0900000000000010   
0601TIS9N       20240101000375100000005000 0900000000000010   
0601TIS9N       20240101000380100000005000 0900000000000010   
0601TIS9N       20240101000385100000005000 0900000000000010   
0601TIS9N       20240101000390100000005000 0900000000000010   
0601TIS9N       20240101000395100000005000 0900000000000010   
0601TIS9N       20240101000400100000005000 0900000000000010   
0601TIS9N       20240101000405100000005000 0900000000000010   
0601TIS9N       20240101000410100000005000 0900000000000010   
0601TIS9N       20240101000415100000005000 0900000000000010   
0601TIS9N       20240101000420100000005000 0900000000000010   
0601TIS9N       20240101000425100000005000 0900000000000010   
0601TIS9N       20240101000430100000005000 0900000000000010   
0601TIS9N       20240101000435100000005000 0900000000000010   
0601TIS9N       20240101000440100000005000 0900000000000010   
0601TIS9N       20240101000445100000005000 0900000000000000   
0601TIS9N       20240101000450100000005000 0900000000000000   
0601TIS9N       20240101000455100000005000 0900000000000000   
0601TIS9N       20240101000460100000005000 0900000000000000   
0601TIS9N       20240101000465100000005000 0900000000000000   
0601TIS9N       20240101000470100000005000 0900000000000000   
0601TIS9N       20240101000475100000005000 0900000000000000   
0601TIS9N       20240101000480100000005000 0900000000000000   
0601TIS9N       20240101000485100000005000 0900000000000000   
0601TIS9N       20240101000490100000005000 0900000000000000   
0601TIS9N       20240101000495100000005000 0900000000000000   
0601TIS9N       20240101000500100000005000 0900000000000000   
0601TIS9N       20240101000505100000005000 0900000000000000   
0601TIS9N       20240101000510100000005000 0900000000000000   
0601TIS9N       20240101000515100000005000 0900000000000000   
0601TIS9N       20240101000520100000005000 0900000000000000   
0601TIS9N       20240101000525100000005000 0900000000000000   
0601TIS9N       20240101000530100000005000 0900000000000000   
0601TIS9N       20240101000535100000005000 0900000000000000   
0601TIS9N       20240101000540100000005000 0900000000000000   
0601TIS9N       20240101000545100000005000 0900000000000000   
0601TIS9N       20240101000550100000005000 0900000000000000   
0601TIS9N       20240101000555100000005000 0900000000000000   
0601TIS9N       20240101000560100000005000 0900000000000000   
0601TIS9N       20240101000565100000005000 0900000000000000   
0601TIS9N       20240101000570100000005000 0900000000000000   
0601TIS9N       20240101000575100000005000 0900000000000000   
0601TIS9N       20240101000580100000005000 0900000000000000   
0601TIS9N       20240101000585100000005000 0900000000000000   
0601TIS9N       20240101000590100000005000 0900000000000000   
0601TIS9N       20240101000595100000005000 0900000000000000   
0601TIS9N       20240101000600100000005000 0900000000000000   
0601TIS9N       20240101000605100000005000 0900000000000000   
0601TIS9N       20240101000610100000005000 0900000000000000   
0601TIS9N       20240101000615100000005000 0900000000000000   
0601TIS9N       20240101000620100000005000 0900000000000000   
0601TIS9N       20240101000625100000005000 0900000000000000   
0601TIS9N       20240101000630100000005000 0900000000000000   
0601TIS9N       20240101000635100000005000 0900000000000000   
0601TIS9N       20240101000640100000005000 0900000000000000   
0601TIS9N       20240101000645100000005000 0900000000000000   
0601TIS9N       20240101000650100000005000 0900000000000000   
0601TIS9N       20240101000655100000005000 0900000000000000   
0601TIS9N       20240101000660100000005000 0900000000000000   
0601TIS9N       20240101000665100000005000 0900000000000000   
0601TIS9N       20240101000670100000005000 0900000000000000   
0601TIS9N       20240101000675100000005000 0900000000000000   
0601TIS9N       20240101000680100000005000 0900000000000000   
0601TIS9N       20240101000685100000005000 0900000000000000   
0601TIS9N       20240101000690100000005000 0900000000000000   
0601TIS9N       20240101000695100000005000 0900000000000000   
0601TIS9N       20240101000700100000005000 0900000000000000   
0601TIS9N       20240101000705100000005000 0900000000000000   
0601TIS9N       20240101000710100000005000 0900000000000000   
0601TIS9N       20240101000715100000005000 0900000000000000   
0601TIS9N       20240101000720100000005000 0900000000000000   
0601TIS9N       20240101000725100000005000 0900000000000000   
0601TIS9N       20240101000730100000005000 0900000000000000   
0601TIS9N       20240101000735100000005000 0900000000000000   
0601TIS9N       20240101000740100000005000 0900000000000000   
0601TIS9N       20240101000745100000005000 0900000000000000   
0601TIS9N       20240101000750100000005000 0900000000000000   
0601TIS9N       20240101000755100000005000 0900000000000000   
0601TIS9N       20240101000760100000005000 0900000000000000   
0601TIS9N       20240101000765100000005000 0900000000000000   
0601TIS9N       20240101000770100000005000 0900000000000000   
0601TIS9N       20240101000775100000005000 0900000000000000   
0601TIS9N       20240101000780100000005000 0900000000000000   
0601TIS9N       20240101000785100000005000 0900000000000000   
0601TIS9N       20240101000790100000005000 0900000000000000   
0601TIS9N       20240101000795100000005000 0900000000000000   
0601TIS9N       20240101000800100000005000 0900000000000000   
0601TIS9N       20240101000805100000005000 0900000000000000   
0601TIS9N       20240101000810100000005000 0900000000000000   
0601TIS9N       20240101000815100000005000 0900000000000000   
0601TIS9N       20240101000820100000005000 0900000000000000   
0601TIS9N       20240101000825100000005000 0900000000000000   
0601TIS9N       20240101000830100000005000 0900000000000000   
0601TIS9N       20240101000835100000005000 0900000000000000   
0601TIS9N       20240101000840100000005000 0900000000000000   
0601TIS9N       20240101000845100000005000 0900000000000000   
0601TIS9N       20240101000850100000005000 0900000000000000   
0601TIS9N       20240101000855100000005000 0900000000000000   
0601TIS9N       20240101000860100000005000 0900000000000000   
0601TIS9N       20240101000865100000005000 0900000000000000   
0601TIS9N       20240101000870100000005000 0900000000000000   
0601TIS9N       20240101000875100000005000 0900000000000000   
0601TIS9N       20240101000880100000005000 0900000000000000   
0601TIS9N       20240101000885100000005000 0900000000000000   
0601TIS9N       20240101000890100000005000 0900000000000000   
0601TIS9N       20240101000895100000005000 0900000000000000   
0601TIS9N       20240101000900100000005000 0900000000000000   
0601TIS9N       20240101000905100000005000 0900000000000000   
0601TIS9N       20240101000910100000005000 0900000000000000   
0601TIS9N       20240101000915100000005000 0900000000000000   
0601TIS9N       20240101000920100000005000 0900000000000000   
0601TIS9N       20240101000925100000005000 0900000000000000   
0601TIS9N       20240101000930100000005000 0900000000000000   
0601TIS9N       20240101000935100000005000 0900000000000000   
0601TIS9N       20240101000940100000005000 0900000000000000   
0601TIS9N       20240101000945100000005000 0900000000000000   
0601TIS9N       20240101000950100000005000 0900000000000000   
0601TIS9N       20240101000955100000005000 0900000000000000   
0601TIS9N       20240101000960100000005000 0900000000000000   
0601TIS9N       20240101000965100000005000 0900000000000000   
0601TIS9N       20240101000970100000005000 0900000000000000   
0601TIS9N       20240101000975100000005000 0900000000000000   
0601TIS9N       20240101000980100000005000 0900000000000000   
0601TIS9N       20240101000985100000005000 0900000000000000   
0601TIS9N       20240101000990100000005000 0900000000000000   
0601TIS9N       20240101000995100000005000 0900000000000000   
0601TIS9N       20240101001000100000005000 0900000000000000   
0601TIS9N       20240101001005100000005000 0900000000000000   
0601TIS9N       20240101001010100000005000 0900000000000000   
0601TIS9N       20240101001015100000005000 0900000000000000   
0601TIS9N       20240101001020100000005000 0900000000000000   
0601TIS9N       20240101001025100000005000 0900000000000000   
0601TIS9N       20240101001030100000005000 0900000000000000   
0601TIS9N       20240101001035100000005000 0900000000000000   
0601TIS9N       20240101001040100000005000 0900000000000000   
0601TIS9N       20240101001045100000005000 0900000000000000   
0601TIS9N       20240101001050100000005000 0900000000000000   
0601TIS9N       20240101001055100000005000 0900000000000000   
0601TIS9N       20240101001060100000005000 0900000000000000   
0601TIS9N       20240101001065100000005000 0900000000000000   
0601TIS9N       20240101001070100000005000 0900000000000000   
0601TIS9N       20240101001075100000005000 0900000000000000   
0601TIS9N       20240101001080100000005000 0900000000000000   
0601TIS9N       20240101001085100000005000 0900000000000000   
0601TIS9N       20240101001090100000005000 0900000000000000   
0601TIS9N       20240101001095100000005000 0900000000000000   
0601TIS9N       20240101001100100000005000 0900000000000000   
0601TIS9N       20240101001105100000005000 0900000000000000   
0601TIS9N       20240101001110100000005000 0900000000000000   
0601TIS9N       20240101001115100000005000 0900000000000000   
0601TIS9N       20240101001120100000005000 0900000000000000   
0601TIS9N       20240101001125100000005000 0900000000000000   
0601TIS9N       20240101001130100000005000 0900000000000000   
0601TIS9N       20240101001135100000005000 0900000000000000   
0601TIS9N       20240101001140100000005000 0900000000000000   
0601TIS9N       20240101001145100000005000 0900000000000000   
0601TIS9N       20240101001150100000005000 0900000000000000   
0601TIS9N       20240101001155100000005000 0900000000000000   
0601TIS9N       20240101001160100000005000 0900000000000000   
0601TIS9N       20240101001165100000005000 0900000000000000   
0601TIS9N       20240101001170100000005000 0900000000000000   
0601TIS9N       20240101001175100000005000 0900000000000000   
0601TIS9N       20240101001180100000005000 0900000000000000   
0601TIS9N       20240101001185100000005000 0900000000000000   
0601TIS9N       20240101001190100000005000 0900000000000000   
0601TIS9N       20240101001195100000005000 0900000000000000   
0601TIS9N       20240101001200100000005000 0900000000000000   
0601TIS9N       20240101001205100000005000 0900000000000000   
0601TIS9N       20240101001210100000005000 0900000000000000   
0601TIS9N       20240101001215100000005000 0900000000000000   
0601TIS9N       20240101001220100000005000 0900000000000000   
0601TIS9N       20240101001225100000005000 0900000000000000   
0601TIS9N       20240101001230100000005000 0900000000000000   
0601TIS9N       20240101001235100000005000 0900000000000000   
0601TIS9N       20240101001240100000005000 0900000000000000   
0601TIS9N       20240101001245100000005000 0900000000000010   
0601TIS9N       20240101001250100000005000 0900000000000010   
0601TIS9N       20240101001255100000005000 0900000000000010   
0601TIS9N       20240101001260100000005000 0900000000000010   
0601TIS9N       20240101001265100000005000 0900000000000020   
0601TIS9N       20240101001270100000005000 0900000000000020   
0601TIS9N       20240101001275100000005000 0900000000000020   
0601TIS9N       20240101001280100000005000 0900000000000020   
0601TIS9N       20240101001285100000005000 0900000000000030   
0601TIS9N       20240101001290100000005000 0900000000000030   
0601TIS9N       20240101001295100000005000 0900000000000030   
0601TIS9N       20240101001300100000005000 0900000000000030   
0601TIS9N       20240101001305100000005000 0900000000000040   
0601TIS9N       20240101001310100000005000 0900000000000040   
0601TIS9N       20240101001315100000005000 0900000000000040   
0601TIS9N       20240101001320100000005000 0900000000000040   
0601TIS9N       20240101001325100000005000 0900000000000040   
0601TIS9N       20240101001330100000005000 0900000000000040   
0601TIS9N       20240101001335100000005000 0900000000000040   
0601TIS9N       20240101001340100000005000 0900000000000040   
0601TIS9N       20240101001345100000005000 0900000000000040   
0601TIS9N       20240101001350100000005000 0900000000000040   
0601TIS9N       20240101001355100000005000 0900000000000040   
0601TIS9N       20240101001360100000005000 0900000000000040   
0601TIS9N       20240101001365100000005000 0900000000000050   
0601TIS9N       20240101001370100000005000 0900000000000050   
0601TIS9N       20240101001375100000005000 0900000000000050   
0601TIS9N       20240101001380100000005000 0900000000000050   
0601TIS9N       20240101001385100000005000 0900000000000050   
0601TIS9N       20240101001390100000005000 0900000000000060   
0601TIS9N       20240101001395100000005000 0900000000000060   
0601TIS9N       20240101001400100000005000 0900000000000060   
0601TIS9N       20240101001405100000005000 0900000000000060   
0601TIS9N       20240101001410100000005000 0900000000000060   
0601TIS9N       20240101001415100000005000 0900000000000060   
0601TIS9N       20240101001420100000005000 0900000000000070   
0601TIS9N       20240101001425100000005000 0900000000000070   
0601TIS9N       20240101001430100000005000 0900000000000070   
0601TIS9N       20240101001435100000005000 0900000000000070   
0601TIS9N       20240101001440100000005000 0900000000000080   
0601TIS9N       20240101001445100000005000 0900000000000080   
0601TIS9N       20240101001450100000005000 0900000000000080   
0601TIS9N       20240101001455100000005000 0900000000000080   
0601TIS9N       20240101001460100000005000 0900000000000080   
0601TIS9N       20240101001465100000005000 0900000000000080   
0601TIS9N       20240101001470100000005000 0900000000000090   
0601TIS9N       20240101001475100000005000 0900000000000090   
0601TIS9N       20240101001480100000005000 0900000000000090   
0601TIS9N       20240101001485100000005000 0900000000000100   
0601TIS9N       20240101001490100000005000 0900000000000100   
0601TIS9N       20240101001495100000005000 0900000000000100   
0601TIS9N       20240101001500100000005000 0900000000000110   
0601TIS9N       20240101001505100000005000 0900000000000110   
0601TIS9N       20240101001510100000005000 0900000000000110   
0601TIS9N       20240101001515100000005000 0900000000000120   
0601TIS9N       20240101001520100000005000 0900000000000120   
0601TIS9N       20240101001525100000005000 0900000000000120   
0601TIS9N       20240101001530100000005000 0900000000000120   
0601TIS9N       20240101001535100000005000 0900000000000120   
0601TIS9N       20240101001540100000005000 0900000000000130   
0601TIS9N       20240101001545100000005000 0900000000000130   
0601TIS9N       20240101001550100000005000 0900000000000130   
0601TIS9N       20240101001555100000005000 0900000000000140   
0601TIS9N       20240101001560100000005000 0900000000000140   
0601TIS9N       20240101001565100000005000 0900000000000140   
0601TIS9N       20240101001570100000005000 0900000000000150   
0601TIS9N       20240101001575100000005000 0900000000000150   
0601TIS9N       20240101001580100000005000 0900000000000150   
0601TIS9N       20240101001585100000005000 0900000000000160   
0601TIS9N       20240101001590100000005000 0900000000000160   
0601TIS9N       20240101001595100000005000 0900000000000160   
0601TIS9N       20240101001600100000005000 0900000000000160   
0601TIS9N       20240101001605100000005000 0900000000000160   
0601TIS9N       20240101001610100000005000 0900000000000160   
0601TIS9N       20240101001615100000005000 0900000000000170   
0601TIS9N       20240101001620100000005000 0900000000000170   
0601TIS9N       20240101001625100000005000 0900000000000180   
0601TIS9N       20240101001630100000005000 0900000000000180   
0601TIS9N       20240101001635100000005000 0900000000000190   
0601TIS9N       20240101001640100000005000 0900000000000190   
0601TIS9N       20240101001645100000005000 0900000000000190   
0601TIS9N       20240101001650100000005000 0900000000000200   
0601TIS9N       20240101001655100000005000 0900000000000200   
0601TIS9N       20240101001660100000005000 0900000000000200   
0601TIS9N       20240101001665100000005000 0900000000000200   
0601TIS9N       20240101001670100000005000 0900000000000200   
0601TIS9N       20240101001675100000005000 0900000000000210   
0601TIS9N       20240101001680100000005000 0900000000000210   
0601TIS9N       20240101001685100000005000 0900000000000220   
0601TIS9N       20240101001690100000005000 0900000000000220   
0601TIS9N       20240101001695100000005000 0900000000000220   
0601TIS9N       20240101001700100000005000 0900000000000230   
0601TIS9N       20240101001705100000005000 0900000000000230   
0601TIS9N       20240101001710100000005000 0900000000000240   
0601TIS9N       20240101001715100000005000 0900000000000240   
0601TIS9N       20240101001720100000005000 0900000000000240   
0601TIS9N       20240101001725100000005000 0900000000000240   
0601TIS9N       20240101001730100000005000 0900000000000240   
0601TIS9N       20240101001735100000005000 0900000000000240   
0601TIS9N       20240101001740100000005000 0900000000000250   
0601TIS9N       20240101001745100000005000 0900000000000250   
0601TIS9N       20240101001750100000005000 0900000000000260   
0601TIS9N       20240101001755100000005000 0900000000000260   
0601TIS9N       20240101001760100000005000 0900000000000260   
0601TIS9N       20240101001765100000005000 0900000000000270   
0601TIS9N       20240101001770100000005000 0900000000000270   
0601TIS9N       20240101001775100000005000 0900000000000270   
0601TIS9N       20240101001780100000005000 0900000000000280   
0601TIS9N       20240101001785100000005000 0900000000000280   
0601TIS9N       20240101001790100000005000 0900000000000280   
0601TIS9N       20240101001795100000005000 0900000000000280   
0601TIS9N       20240101001800100000005000 0900000000000280   
0601TIS9N       20240101001805100000005000 0900000000000290   
0601TIS9N       20240101001810100000005000 0900000000000290   
0601TIS9N       20240101001815100000005000 0900000000000290   
0601TIS9N       20240101001820100000005000 0900000000000300   
0601TIS9N       20240101001825100000005000 0900000000000310   
0601TIS9N       20240101001830100000005000 0900000000000310   
0601TIS9N       20240101001835100000005000 0900000000000320   
0601TIS9N       20240101001840100000005000 0900000000000320   
0601TIS9N       20240101001845100000005000 0900000000000320   
0601TIS9N       20240101001850100000005000 0900000000000320   
0601TIS9N       20240101001855100000005000 0900000000000330   
0601TIS9N       20240101001860100000005000 0900000000000330   
0601TIS9N       20240101001865100000005000 0900000000000340   
0601TIS9N       20240101001870100000005000 0900000000000340   
0601TIS9N       20240101001875100000005000 0900000000000350   
0601TIS9N       20240101001880100000005000 0900000000000350   
0601TIS9N       20240101001885100000005000 0900000000000360   
0601TIS9N       20240101001890100000005000 0900000000000360   
0601TIS9N       20240101001895100000005000 0900000000000360   
0601TIS9N       20240101001900100000005000 0900000000000360   
0601TIS9N       20240101001905100000005000 0900000000000370   
0601TIS9N       20240101001910100000005000 0900000000000370   
0601TIS9N       20240101001915100000005000 0900000000000380   
0601TIS9N       20240101001920100000005000 0900000000000390   
0601TIS9N       20240101001925100000005000 0900000000000390   
0601TIS9N       20240101001930100000005000 0900000000000400   
0601TIS9N       20240101001935100000005000 0900000000000400   
0601TIS9N       20240101001940100000005000 0900000000000400   
0601TIS9N       20240101001945100000005000 0900000000000400   
0601TIS9N       20240101001950100000005000 0900000000000410   
0601TIS9N       20240101001955100000005000 0900000000000410   
0601TIS9N       20240101001960100000005000 0900000000000420   
0601TIS9N       20240101001965100000005000 0900000000000430   
0601TIS9N       20240101001970100000005000 0900000000000430   
0601TIS9N       20240101001975100000005000 0900000000000440   
0601TIS9N       20240101001980100000005000 0900000000000440   
0601TIS9N       20240101001985100000005000 0900000000000440   
0601TIS9N       20240101001990100000005000 0900000000000440   
0601TIS9N       20240101001995100000005000 0900000000000450   
0601TIS9N       20240101002000100000005000 0900000000000450   
0601TIS9N       20240101002005100000005000 0900000000000460   
0601TIS9N       20240101002010100000005000 0900000000000460   
0601TIS9N       20240101002015100000005000 0900000000000470   
0601TIS9N       20240101002020100000005000 0900000000000470   
0601TIS9N       20240101002025100000005000 0900000000000480   
0601TIS9N       20240101002030100000005000 0900000000000480   
0601TIS9N       20240101002035100000005000 0900000000000480   
0601TIS9N       20240101002040100000005000 0900000000000480   
0601TIS9N       20240101002045100000005000 0900000000000490   
0601TIS9N       20240101002050100000005000 0900000000000490   
0601TIS9N       20240101002055100000005000 0900000000000500   
0601TIS9N       20240101002060100000005000 0900000000000500   
0601TIS9N       20240101002065100000005000 0900000000000510   
0601TIS9N       20240101002070100000005000 0900000000000510   
0601TIS9N       20240101002075100000005000 0900000000000520   
0601TIS9N       20240101002080100000005000 0900000000000520   
0601TIS9N       20240101002085100000005000 0900000000000520   
0601TIS9N       20240101002090100000005000 0900000000000530   
0601TIS9N       20240101002095100000005000 0900000000000530   
0601TIS9N       20240101002100100000005000 0900000000000540   
0601TIS9N       20240101002105100000005000 0900000000000540   
0601TIS9N       20240101002110100000005000 0900000000000550   
0601TIS9N       20240101002115100000005000 0900000000000550   
0601TIS9N       20240101002120100000005000 0900000000000560   
0601TIS9N       20240101002125100000005000 0900000000000560   
0601TIS9N       20240101002130100000005000 0900000000000560   
0601TIS9N       20240101002135100000005000 0900000000000560   
0601TIS9N       20240101002140100000005000 0900000000000570   
0601TIS9N       20240101002145100000005000 0900000000000570   
0601TIS9N       20240101002150100000005000 0900000000000580   
0601TIS9N       20240101002155100000005000 0900000000000580   
0601TIS9N       20240101002160100000005000 0900000000000590   
0601TIS9N       20240101002165100000005000 0900000000000590   
0601TIS9N       20240101002170100000005000 0900000000000600   
